           time    cpu  task name                       wait time  sch delay   run time
                        [tid/pid]                          (msec)     (msec)     (msec)
    1984.027728 [0001]  containerd[1044/1006]               0.057      0.010      0.004 
    1984.027731 [0001]  <idle>                              0.011      0.000      0.003 
    1984.027740 [0001]  kubelet[1871/1862]                  0.127      0.005      0.008 
    1984.027796 [0001]  <idle>                              0.008      0.000      0.055 
    1984.027826 [0001]  kubelet[1871/1862]                  0.055      0.004      0.030 
    1984.027845 [0001]  containerd[1048/1006]               0.103      0.010      0.018 
    1984.027853 [0001]  kubelet[1866/1862]                  0.770      0.045      0.008 
    1984.027860 [0001]  kubelet[1871/1862]                  0.026      0.013      0.007 
    1984.027867 [0001]  containerd[1044/1006]               0.132      0.026      0.006 
    1984.027883 [0003]  <idle>                              0.008      0.000      0.159 
    1984.027891 [0003]  containerd[1127/1006]               0.159      0.004      0.007 
    1984.027903 [0001]  containerd[1048/1006]               0.022      0.000      0.036 
    1984.027915 [0003]  <idle>                              0.007      0.000      0.024 
    1984.027920 [0001]  kubelet[1871/1862]                  0.042      0.008      0.016 
    1984.027924 [0003]  containerd[1127/1006]               0.024      0.004      0.008 
    1984.027925 [0002]  kubelet[1875/1862]                  0.290      0.273      0.231 
    1984.027927 [0001]  kubelet[1866/1862]                  0.066      0.007      0.006 
    1984.027940 [0001]  kubelet[1871/1862]                  0.006      0.000      0.013 
    1984.027943 [0002]  containerd[1047/1006]               0.231      0.036      0.018 
    1984.027948 [0001]  containerd[1044/1006]               0.073      0.005      0.007 
    1984.027956 [0001]  kubelet[1871/1862]                  0.007      0.000      0.008 
    1984.036572 [0002]  <idle>                              0.752      0.000      8.628 
    1984.036581 [0002]  kubelet[1863/1862]                 10.058      0.006      0.009 
    1984.036979 [0002]  <idle>                              0.009      0.000      0.398 
    1984.036994 [0001]  <idle>                              0.160      0.000      9.037 
    1984.037004 [0001]  kubelet[1871/1862]                  9.037      0.005      0.010 
    1984.037088 [0001]  <idle>                              0.010      0.000      0.083 
    1984.037101 [0001]  kubelet[1866/1862]                  9.160      0.004      0.013 
    1984.037108 [0001]  kubelet[1863/1862]                  0.519      0.126      0.007 
    1984.037117 [0003]  <idle>                              0.008      0.000      9.193 
    1984.037121 [0002]  kubelet[1875/1862]                  9.054      0.007      0.141 
    1984.037125 [0001]  <idle>                              0.020      0.000      0.017 
    1984.037135 [0001]  containerd[1044/1006]               9.177      0.003      0.009 
    1984.037146 [0001]  kubelet[1871/1862]                  0.130      0.009      0.010 
    1984.037151 [0001]  <idle>                              0.020      0.000      0.005 
    1984.037156 [0001]  kubelet[1866/1862]                  0.050      0.003      0.004 
    1984.037157 [0002]  <idle>                              0.141      0.000      0.036 
    1984.037171 [0002]  containerd[1047/1006]               9.214      0.006      0.013 
    1984.037179 [0001]  <idle>                              0.004      0.000      0.022 
    1984.037190 [0000]  <idle>                              0.010      0.000      9.655 
    1984.037195 [0000]  containerd[1126/1006]               9.655      0.005      0.005 
    1984.037211 [0001]  containerd[1048/1006]               9.275      0.003      0.032 
    1984.037226 [0002]  <idle>                              0.013      0.000      0.054 
    1984.037237 [0002]  containerd[1047/1006]               0.054      0.006      0.011 
    1984.037249 [0002]  <idle>                              0.011      0.000      0.011 
    1984.037253 [0001]  kubelet[1871/1862]                  0.065      0.015      0.041 
    1984.037263 [0001]  containerd[1044/1006]               0.118      0.049      0.010 
    1984.037271 [0001]  kubelet[1866/1862]                  0.107      0.034      0.007 
    1984.037272 [0002]  containerd[1047/1006]               0.011      0.004      0.023 
    1984.037277 [0001]  kubelet[1871/1862]                  0.017      0.015      0.006 
    1984.037333 [0001]  <idle>                              0.098      0.000      0.055 
    1984.037339 [0001]  containerd[1044/1006]               0.069      0.004      0.006 
    1984.037346 [0001]  <idle>                              0.006      0.000      0.006 
    1984.037351 [0001]  containerd[1048/1006]               0.134      0.005      0.005 
    1984.037379 [0001]  <idle>                              0.005      0.000      0.027 
    1984.037385 [0003]  containerd[1127/1006]               9.193      0.004      0.267 
    1984.037390 [0002]  <idle>                              0.023      0.000      0.118 
    1984.037398 [0002]  containerd[1047/1006]               0.118      0.004      0.007 
    1984.037413 [0001]  kubelet[1871/1862]                  0.101      0.003      0.034 
    1984.037423 [0001]  containerd[1048/1006]               0.061      0.007      0.009 
    1984.037431 [0001]  kubelet[1866/1862]                  0.152      0.021      0.008 
    1984.037437 [0001]  containerd[1044/1006]               0.092      0.022      0.006 
    1984.037488 [0001]  kubelet[1871/1862]                  0.024      0.000      0.050 
    1984.037496 [0002]  <idle>                              0.007      0.000      0.098 
    1984.037507 [0001]  kubelet[1866/1862]                  0.057      0.005      0.019 
    1984.037510 [0002]  kubelet[1875/1862]                  0.375      0.004      0.014 
    1984.037533 [0001]  kubelet[1871/1862]                  0.019      0.000      0.025 
    1984.037543 [0001]  containerd[1044/1006]               0.095      0.016      0.010 
    1984.037551 [0002]  containerd[1047/1006]               0.112      0.012      0.040 
    1984.037561 [0001]  kubelet[1871/1862]                  0.010      0.000      0.018 
    1984.037577 [0002]  <idle>                              0.054      0.000      0.026 
    1984.037579 [0001]  containerd[1048/1006]               0.138      0.033      0.017 
    1984.037592 [0002]  containerd[1047/1006]               0.026      0.006      0.014 
    1984.037597 [0001]  kubelet[1866/1862]                  0.071      0.059      0.017 
    1984.037614 [0001]  <idle>                              0.218      0.000      0.017 
    1984.037621 [0001]  containerd[1044/1006]               0.071      0.004      0.007 
    1984.040701 [0002]  <idle>                              0.014      0.000      3.108 
    1984.040707 [0002]  rcu_preempt[17]                    32.004      0.004      0.005 
    1984.047162 [0001]  <idle>                              0.007      0.000      9.540 
    1984.047168 [0001]  kubelet[1863/1862]                 10.053      0.005      0.006 
    1984.048695 [0002]  <idle>                              0.005      0.000      7.988 
    1984.048700 [0002]  rcu_preempt[17]                     7.988      0.006      0.004 
    1984.069650 [0001]  <idle>                              0.006      0.000     22.481 
    1984.069656 [0001]  kubelet[1866/1862]                 32.052      0.004      0.006 
    1984.070557 [0001]  <idle>                              0.006      0.000      0.901 
    1984.070562 [0001]  kubelet[1863/1862]                 23.389      0.003      0.004 
    1984.070708 [0001]  <idle>                              0.004      0.000      0.145 
    1984.070755 [0001]  kubelet[1866/1862]                  1.051      0.003      0.047 
    1984.070767 [0001]  kubelet[1871/1862]                 33.194      0.041      0.011 
    1984.070778 [0001]  kubelet[1866/1862]                  0.011      0.007      0.010 
    1984.080616 [0001]  <idle>                              0.070      0.000      9.838 
    1984.080621 [0001]  kubelet[1863/1862]                 10.053      0.004      0.004 
    1984.088692 [0002]  <idle>                              0.004      0.000     39.992 
    1984.088698 [0002]  kcompactd0[47]                    511.992      0.005      0.005 
    1984.092828 [0001]  <idle>                              0.004      0.000     12.207 
    1984.092834 [0001]  kubelet[1866/1862]                 22.050      0.003      0.005 
    1984.093676 [0001]  <idle>                              0.005      0.000      0.842 
    1984.093680 [0001]  kubelet[1863/1862]                 13.055      0.003      0.004 
    1984.093886 [0001]  <idle>                              0.004      0.000      0.205 
    1984.093895 [0001]  kubelet[1866/1862]                  1.051      0.003      0.009 
    1984.093901 [0001]  kubelet[1871/1862]                 23.127      0.004      0.006 
    1984.093937 [0001]  kubelet[1866/1862]                  0.006      0.000      0.035 
    1984.103734 [0001]  <idle>                              0.051      0.000      9.797 
    1984.103739 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1984.123038 [0003]  <idle>                              0.267      0.000     85.653 
    1984.123106 [0003]  gnome-shell[1240]                 100.100      0.006      0.067 
    1984.169980 [0001]  <idle>                              0.004      0.000     66.241 
    1984.169986 [0001]  kubelet[1871/1862]                 76.078      0.003      0.006 
    1984.170804 [0001]  <idle>                              0.006      0.000      0.818 
    1984.170808 [0001]  kubelet[1863/1862]                 67.065      0.003      0.004 
    1984.171038 [0001]  <idle>                              0.004      0.000      0.229 
    1984.171068 [0001]  kubelet[1871/1862]                  1.051      0.003      0.030 
    1984.171075 [0001]  kubelet[1866/1862]                 77.131      0.025      0.007 
    1984.180862 [0001]  <idle>                              0.037      0.000      9.787 
    1984.180866 [0001]  kubelet[1863/1862]                 10.053      0.004      0.004 
    1984.193119 [0001]  <idle>                              0.004      0.000     12.252 
    1984.193125 [0001]  kubelet[1871/1862]                 22.051      0.003      0.005 
    1984.193984 [0001]  <idle>                              0.005      0.000      0.859 
    1984.193988 [0001]  kubelet[1863/1862]                 13.118      0.003      0.004 
    1984.194177 [0001]  <idle>                              0.004      0.000      0.188 
    1984.194207 [0001]  kubelet[1871/1862]                  1.051      0.003      0.029 
    1984.194217 [0001]  kubelet[1866/1862]                 23.131      0.025      0.010 
    1984.194226 [0001]  kubelet[1871/1862]                  0.010      0.006      0.008 
    1984.204042 [0001]  <idle>                              0.048      0.000      9.816 
    1984.204047 [0001]  kubelet[1863/1862]                 10.053      0.004      0.004 
    1984.216693 [0002]  <idle>                              0.005      0.000    127.995 
    1984.216705 [0002]  kworker/u11:0-f[14114]            815.990      0.005      0.011 
    1984.222277 [0001]  <idle>                              0.004      0.000     18.230 
    1984.222283 [0001]  kubelet[1871/1862]                 28.051      0.003      0.006 
    1984.223015 [0001]  <idle>                              0.006      0.000      0.731 
    1984.223019 [0001]  kubelet[1863/1862]                 18.967      0.003      0.004 
    1984.223204 [0003]  <idle>                              0.067      0.000    100.098 
    1984.223233 [0003]  gnome-shell[1240]                 100.098      0.006      0.028 
    1984.223335 [0001]  <idle>                              0.004      0.000      0.316 
    1984.223343 [0001]  kubelet[1871/1862]                  1.051      0.003      0.007 
    1984.223348 [0001]  kubelet[1866/1862]                 29.125      0.003      0.005 
    1984.223357 [0001]  kubelet[1871/1862]                  0.005      0.000      0.008 
    1984.233072 [0001]  <idle>                              0.022      0.000      9.714 
    1984.233076 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1984.270401 [0001]  <idle>                              0.004      0.000     37.324 
    1984.270406 [0001]  kubelet[1866/1862]                 47.052      0.003      0.005 
    1984.271118 [0001]  <idle>                              0.005      0.000      0.711 
    1984.271122 [0001]  kubelet[1863/1862]                 38.041      0.003      0.004 
    1984.271458 [0001]  <idle>                              0.004      0.000      0.336 
    1984.271490 [0001]  kubelet[1866/1862]                  1.051      0.003      0.031 
    1984.271499 [0001]  kubelet[1871/1862]                 48.132      0.027      0.009 
    1984.271508 [0001]  kubelet[1866/1862]                  0.009      0.006      0.008 
    1984.281175 [0001]  <idle>                              0.049      0.000      9.667 
    1984.281180 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1984.293558 [0001]  <idle>                              0.004      0.000     12.378 
    1984.293564 [0001]  kubelet[1866/1862]                 22.050      0.003      0.005 
    1984.294256 [0001]  <idle>                              0.005      0.000      0.692 
    1984.294260 [0001]  kubelet[1863/1862]                 13.076      0.003      0.004 
    1984.294616 [0001]  <idle>                              0.004      0.000      0.355 
    1984.294623 [0001]  kubelet[1866/1862]                  1.051      0.003      0.007 
    1984.294628 [0001]  kubelet[1871/1862]                 23.123      0.003      0.005 
    1984.294652 [0001]  kubelet[1866/1862]                  0.005      0.000      0.023 
    1984.304314 [0001]  <idle>                              0.036      0.000      9.661 
    1984.304318 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1984.323334 [0003]  <idle>                              0.028      0.000    100.100 
    1984.323359 [0003]  gnome-shell[1240]                 100.100      0.005      0.024 
    1984.328672 [0001]  <idle>                              0.004      0.000     24.354 
    1984.328682 [0001]  containerd[1044/1006]             291.051      0.003      0.009 
    1984.328754 [0001]  <idle>                              0.009      0.000      0.072 
    1984.328759 [0001]  containerd[1044/1006]               0.072      0.004      0.004 
    1984.328831 [0001]  <idle>                              0.004      0.000      0.072 
    1984.328835 [0001]  containerd[1044/1006]               0.072      0.003      0.004 
    1984.328885 [0002]  <idle>                              0.011      0.000    112.180 
    1984.328895 [0001]  <idle>                              0.004      0.000      0.060 
    1984.328901 [0002]  containerd[1047/1006]             291.293      0.004      0.016 
    1984.328908 [0002]  <idle>                              0.016      0.000      0.007 
    1984.328913 [0001]  containerd[1048/1006]             291.316      0.004      0.018 
    1984.328918 [0001]  containerd[1044/1006]               0.078      0.007      0.005 
    1984.328919 [0002]  containerd[1047/1006]               0.007      0.005      0.010 
    1984.370707 [0001]  <idle>                              0.023      0.000     41.788 
    1984.370716 [0001]  kubelet[1871/1862]                 76.079      0.003      0.008 
    1984.371540 [0001]  <idle>                              0.008      0.000      0.824 
    1984.371545 [0001]  kubelet[1863/1862]                 67.222      0.004      0.004 
    1984.371766 [0001]  <idle>                              0.004      0.000      0.221 
    1984.371800 [0001]  kubelet[1871/1862]                  1.050      0.003      0.033 
    1984.371807 [0001]  kubelet[1866/1862]                 77.148      0.028      0.006 
    1984.381599 [0001]  <idle>                              0.040      0.000      9.791 
    1984.381604 [0001]  kubelet[1863/1862]                 10.053      0.004      0.004 
    1984.393852 [0001]  <idle>                              0.004      0.000     12.248 
    1984.393857 [0001]  kubelet[1871/1862]                 22.051      0.003      0.005 
    1984.394700 [0001]  <idle>                              0.005      0.000      0.843 
    1984.394704 [0001]  kubelet[1863/1862]                 13.096      0.003      0.003 
    1984.394909 [0001]  <idle>                              0.003      0.000      0.204 
    1984.394939 [0001]  kubelet[1871/1862]                  1.051      0.003      0.029 
    1984.394949 [0001]  kubelet[1866/1862]                 23.131      0.025      0.010 
    1984.394958 [0001]  kubelet[1871/1862]                  0.010      0.006      0.008 
    1984.404758 [0001]  <idle>                              0.048      0.000      9.800 
    1984.404762 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1984.423459 [0003]  <idle>                              0.024      0.000    100.100 
    1984.423483 [0003]  gnome-shell[1240]                 100.100      0.005      0.024 
    1984.471035 [0001]  <idle>                              0.004      0.000     66.273 
    1984.471041 [0001]  kubelet[1871/1862]                 76.077      0.003      0.005 
    1984.471849 [0001]  <idle>                              0.005      0.000      0.807 
    1984.471853 [0001]  kubelet[1863/1862]                 67.086      0.002      0.004 
    1984.472092 [0001]  <idle>                              0.004      0.000      0.239 
    1984.472100 [0001]  kubelet[1871/1862]                  1.051      0.002      0.007 
    1984.472105 [0001]  kubelet[1866/1862]                 77.150      0.003      0.005 
    1984.472130 [0001]  kubelet[1871/1862]                  0.005      0.000      0.024 
    1984.472695 [0001]  <idle>                              0.038      0.000      0.564 
    1984.472701 [0000]  <idle>                              0.005      0.000    435.505 
    1984.472703 [0003]  <idle>                              0.024      0.000     49.219 
    1984.472714 [0000]  kworker/u9:0-ev[35]              1275.008      0.011      0.013 
    1984.472715 [0001]  kworker/1:2-mm_[13974]            639.972      0.006      0.020 
    1984.472717 [0003]  kworker/3:1-mm_[13530]           1279.975      0.013      0.014 
    1984.472728 [0001]  kworker/u9:2-fl[359]                0.000      0.011      0.012 
    1984.472730 [0000]  kworker/0:1-eve[10]              1279.869      0.020      0.016 
    1984.472732 [0003]  kworker/u12:4-f[2061]            1279.999      0.023      0.014 
    1984.472842 [0000]  kworker/u9:0-ev[35]                 0.016      0.000      0.112 
    1984.473987 [0000]  <idle>                              0.141      0.000      1.144 
    1984.474992 [0000]  kworker/u9:0-ev[35]                 1.144      0.004      1.004 
    1984.475000 [0000]  <idle>                              1.004      0.000      0.008 
    1984.476004 [0000]  kworker/u9:0-ev[35]                 0.008      0.003      1.003 
    1984.476012 [0000]  <idle>                              1.003      0.000      0.008 
    1984.477016 [0000]  kworker/u9:0-ev[35]                 0.008      0.002      1.003 
    1984.477024 [0000]  <idle>                              1.003      0.000      0.008 
    1984.478028 [0000]  kworker/u9:0-ev[35]                 0.008      0.003      1.003 
    1984.478036 [0000]  <idle>                              1.003      0.000      0.008 
    1984.479040 [0000]  kworker/u9:0-ev[35]                 0.008      0.003      1.003 
    1984.479048 [0000]  <idle>                              1.003      0.000      0.008 
    1984.480052 [0000]  kworker/u9:0-ev[35]                 0.008      0.002      1.003 
    1984.480060 [0000]  <idle>                              1.003      0.000      0.008 
    1984.481064 [0000]  kworker/u9:0-ev[35]                 0.008      0.002      1.004 
    1984.481073 [0000]  <idle>                              1.004      0.000      0.008 
    1984.481906 [0001]  <idle>                              0.032      0.000      9.178 
    1984.481912 [0001]  kubelet[1863/1862]                 10.053      0.004      0.005 
    1984.482076 [0000]  kworker/u9:0-ev[35]                 0.008      0.003      1.003 
    1984.482085 [0000]  <idle>                              1.003      0.000      0.008 
    1984.483089 [0000]  kworker/u9:0-ev[35]                 0.008      0.002      1.003 
    1984.483097 [0000]  <idle>                              1.003      0.000      0.008 
    1984.484100 [0000]  kworker/u9:0-ev[35]                 0.008      0.002      1.003 
    1984.484109 [0000]  <idle>                              1.003      0.000      0.008 
    1984.485112 [0000]  kworker/u9:0-ev[35]                 0.008      0.003      1.003 
    1984.485121 [0000]  <idle>                              1.003      0.000      0.008 
    1984.486125 [0000]  kworker/u9:0-ev[35]                 0.008      0.003      1.003 
    1984.486133 [0000]  <idle>                              1.003      0.000      0.008 
    1984.487137 [0000]  kworker/u9:0-ev[35]                 0.008      0.002      1.003 
    1984.487146 [0000]  <idle>                              1.003      0.000      0.008 
    1984.488149 [0000]  kworker/u9:0-ev[35]                 0.008      0.002      1.003 
    1984.488157 [0000]  <idle>                              1.003      0.000      0.008 
    1984.489161 [0000]  kworker/u9:0-ev[35]                 0.008      0.002      1.003 
    1984.489170 [0000]  <idle>                              1.003      0.000      0.009 
    1984.490174 [0000]  kworker/u9:0-ev[35]                 0.009      0.003      1.003 
    1984.490182 [0000]  <idle>                              1.003      0.000      0.008 
    1984.491186 [0000]  kworker/u9:0-ev[35]                 0.008      0.002      1.004 
    1984.491194 [0000]  <idle>                              1.004      0.000      0.007 
    1984.492198 [0000]  kworker/u9:0-ev[35]                 0.007      0.002      1.003 
    1984.492206 [0000]  <idle>                              1.003      0.000      0.008 
    1984.493210 [0000]  kworker/u9:0-ev[35]                 0.008      0.002      1.004 
    1984.493218 [0000]  <idle>                              1.004      0.000      0.007 
    1984.494157 [0001]  <idle>                              0.005      0.000     12.245 
    1984.494164 [0001]  kubelet[1866/1862]                 22.051      0.003      0.006 
    1984.494222 [0000]  kworker/u9:0-ev[35]                 0.007      0.003      1.003 
    1984.494230 [0000]  <idle>                              1.003      0.000      0.007 
    1984.494989 [0001]  <idle>                              0.006      0.000      0.824 
    1984.494993 [0001]  kubelet[1863/1862]                 13.077      0.002      0.004 
    1984.495215 [0001]  <idle>                              0.004      0.000      0.222 
    1984.495244 [0000]  kworker/u9:0-ev[35]                 0.007      0.002      1.013 
    1984.495250 [0001]  kubelet[1866/1862]                  1.051      0.003      0.034 
    1984.495263 [0000]  kubelet[1871/1862]                 23.113      0.023      0.019 
    1984.496270 [0000]  kworker/u9:0-ev[35]                 0.019      0.014      1.007 
    1984.496279 [0000]  <idle>                              2.040      0.000      0.008 
    1984.497283 [0000]  kworker/u9:0-ev[35]                 0.008      0.003      1.004 
    1984.497291 [0000]  <idle>                              1.004      0.000      0.008 
    1984.498295 [0000]  kworker/u9:0-ev[35]                 0.008      0.003      1.003 
    1984.498304 [0000]  <idle>                              1.003      0.000      0.008 
    1984.499307 [0000]  kworker/u9:0-ev[35]                 0.008      0.002      1.003 
    1984.499315 [0000]  <idle>                              1.003      0.000      0.008 
    1984.500319 [0000]  kworker/u9:0-ev[35]                 0.008      0.002      1.003 
    1984.500327 [0000]  <idle>                              1.003      0.000      0.008 
    1984.501331 [0000]  kworker/u9:0-ev[35]                 0.008      0.002      1.003 
    1984.501339 [0000]  <idle>                              1.003      0.000      0.008 
    1984.502343 [0000]  kworker/u9:0-ev[35]                 0.008      0.003      1.003 
    1984.502351 [0000]  <idle>                              1.003      0.000      0.008 
    1984.503355 [0000]  kworker/u9:0-ev[35]                 0.008      0.002      1.003 
    1984.503363 [0000]  <idle>                              1.003      0.000      0.008 
    1984.504367 [0000]  kworker/u9:0-ev[35]                 0.008      0.002      1.003 
    1984.504375 [0000]  <idle>                              1.003      0.000      0.008 
    1984.505046 [0001]  <idle>                              0.034      0.000      9.795 
    1984.505051 [0001]  kubelet[1863/1862]                 10.052      0.003      0.004 
    1984.505379 [0000]  kworker/u9:0-ev[35]                 0.008      0.002      1.003 
    1984.505388 [0000]  <idle>                              1.003      0.000      0.008 
    1984.506391 [0000]  kworker/u9:0-ev[35]                 0.008      0.003      1.003 
    1984.506399 [0000]  <idle>                              1.003      0.000      0.007 
    1984.507403 [0000]  kworker/u9:0-ev[35]                 0.007      0.002      1.004 
    1984.507412 [0000]  <idle>                              1.004      0.000      0.008 
    1984.508415 [0000]  kworker/u9:0-ev[35]                 0.008      0.003      1.003 
    1984.508424 [0000]  <idle>                              1.003      0.000      0.008 
    1984.509427 [0000]  kworker/u9:0-ev[35]                 0.008      0.002      1.003 
    1984.509436 [0000]  <idle>                              1.003      0.000      0.009 
    1984.510440 [0000]  kworker/u9:0-ev[35]                 0.009      0.003      1.003 
    1984.510449 [0000]  <idle>                              1.003      0.000      0.008 
    1984.511452 [0000]  kworker/u9:0-ev[35]                 0.008      0.002      1.003 
    1984.511460 [0000]  <idle>                              1.003      0.000      0.008 
    1984.512464 [0000]  kworker/u9:0-ev[35]                 0.008      0.003      1.003 
    1984.512472 [0000]  <idle>                              1.003      0.000      0.007 
    1984.513476 [0000]  kworker/u9:0-ev[35]                 0.007      0.002      1.004 
    1984.513484 [0000]  <idle>                              1.004      0.000      0.008 
    1984.514496 [0000]  kworker/u9:0-ev[35]                 0.008      0.003      1.011 
    1984.515330 [0000]  <idle>                              1.011      0.000      0.834 
    1984.515337 [0000]  kworker/u9:0-ev[35]                 0.834      0.003      0.006 
    1984.515342 [0000]  <idle>                              0.006      0.000      0.005 
    1984.515358 [0000]  kworker/u9:0-ev[35]                 0.005      0.002      0.015 
    1984.517055 [0000]  <idle>                              0.015      0.000      1.697 
    1984.517061 [0000]  kworker/u9:0-ev[35]                 1.697      0.003      0.005 
    1984.517066 [0000]  <idle>                              0.005      0.000      0.005 
    1984.517077 [0000]  kworker/u9:0-ev[35]                 0.005      0.002      0.010 
    1984.517710 [0000]  <idle>                              0.010      0.000      0.632 
    1984.517715 [0000]  kworker/u9:0-ev[35]                 0.632      0.002      0.005 
    1984.517721 [0000]  <idle>                              0.005      0.000      0.005 
    1984.517730 [0000]  kworker/u9:0-ev[35]                 0.005      0.002      0.009 
    1984.518444 [0000]  <idle>                              0.009      0.000      0.713 
    1984.518449 [0000]  kworker/u9:0-ev[35]                 0.713      0.003      0.005 
    1984.518455 [0000]  <idle>                              0.005      0.000      0.005 
    1984.518464 [0000]  kworker/u9:0-ev[35]                 0.005      0.002      0.009 
    1984.519196 [0000]  <idle>                              0.009      0.000      0.731 
    1984.519201 [0000]  kworker/u9:0-ev[35]                 0.731      0.002      0.005 
    1984.519206 [0000]  <idle>                              0.005      0.000      0.005 
    1984.519216 [0000]  kworker/u9:0-ev[35]                 0.005      0.002      0.009 
    1984.519838 [0000]  <idle>                              0.009      0.000      0.621 
    1984.519843 [0000]  kworker/u9:0-ev[35]                 0.621      0.002      0.005 
    1984.519848 [0000]  <idle>                              0.005      0.000      0.005 
    1984.519858 [0000]  kworker/u9:0-ev[35]                 0.005      0.002      0.009 
    1984.520473 [0000]  <idle>                              0.009      0.000      0.615 
    1984.520479 [0000]  kworker/u9:0-ev[35]                 0.615      0.002      0.005 
    1984.520484 [0000]  <idle>                              0.005      0.000      0.005 
    1984.520493 [0000]  kworker/u9:0-ev[35]                 0.005      0.002      0.009 
    1984.521208 [0000]  <idle>                              0.009      0.000      0.714 
    1984.521213 [0000]  kworker/u9:0-ev[35]                 0.714      0.002      0.005 
    1984.521219 [0000]  <idle>                              0.005      0.000      0.005 
    1984.521228 [0000]  kworker/u9:0-ev[35]                 0.005      0.002      0.009 
    1984.521988 [0000]  <idle>                              0.009      0.000      0.759 
    1984.521993 [0000]  kworker/u9:0-ev[35]                 0.759      0.002      0.005 
    1984.521998 [0000]  <idle>                              0.005      0.000      0.005 
    1984.522008 [0000]  kworker/u9:0-ev[35]                 0.005      0.002      0.010 
    1984.522721 [0000]  <idle>                              0.010      0.000      0.712 
    1984.522727 [0000]  kworker/u9:0-ev[35]                 0.712      0.003      0.005 
    1984.522732 [0000]  <idle>                              0.005      0.000      0.005 
    1984.522741 [0000]  kworker/u9:0-ev[35]                 0.005      0.002      0.009 
    1984.523375 [0000]  <idle>                              0.009      0.000      0.633 
    1984.523380 [0000]  kworker/u9:0-ev[35]                 0.633      0.002      0.005 
    1984.523385 [0000]  <idle>                              0.005      0.000      0.005 
    1984.523395 [0000]  kworker/u9:0-ev[35]                 0.005      0.002      0.009 
    1984.523583 [0003]  <idle>                              0.028      0.000     50.851 
    1984.523614 [0003]  gnome-shell[1240]                 100.099      0.005      0.031 
    1984.524011 [0000]  <idle>                              0.009      0.000      0.616 
    1984.524016 [0000]  kworker/u9:0-ev[35]                 0.616      0.002      0.005 
    1984.524022 [0000]  <idle>                              0.005      0.000      0.005 
    1984.524032 [0000]  kworker/u9:0-ev[35]                 0.005      0.002      0.010 
    1984.524764 [0000]  <idle>                              0.010      0.000      0.731 
    1984.524769 [0000]  kworker/u9:0-ev[35]                 0.731      0.002      0.005 
    1984.524775 [0000]  <idle>                              0.005      0.000      0.005 
    1984.524784 [0000]  kworker/u9:0-ev[35]                 0.005      0.002      0.009 
    1984.525519 [0000]  <idle>                              0.009      0.000      0.734 
    1984.525525 [0000]  kworker/u9:0-ev[35]                 0.734      0.002      0.005 
    1984.525530 [0000]  <idle>                              0.005      0.000      0.005 
    1984.525539 [0000]  kworker/u9:0-ev[35]                 0.005      0.002      0.009 
    1984.526271 [0000]  <idle>                              0.009      0.000      0.731 
    1984.526276 [0000]  kworker/u9:0-ev[35]                 0.731      0.002      0.005 
    1984.526282 [0000]  <idle>                              0.005      0.000      0.005 
    1984.526291 [0000]  kworker/u9:0-ev[35]                 0.005      0.002      0.009 
    1984.527022 [0000]  <idle>                              0.009      0.000      0.730 
    1984.527027 [0000]  kworker/u9:0-ev[35]                 0.730      0.002      0.005 
    1984.527033 [0000]  <idle>                              0.005      0.000      0.005 
    1984.527043 [0000]  kworker/u9:0-ev[35]                 0.005      0.002      0.009 
    1984.527802 [0000]  <idle>                              0.009      0.000      0.759 
    1984.527809 [0000]  kworker/0:1H-kb[5557]            1329.364      0.003      0.007 
    1984.527815 [0000]  <idle>                              0.007      0.000      0.005 
    1984.527822 [0000]  kworker/0:1H-kb[5557]               0.005      0.002      0.006 
    1984.571326 [0001]  <idle>                              0.004      0.000     66.275 
    1984.571332 [0001]  kubelet[1866/1862]                 76.076      0.003      0.006 
    1984.572179 [0001]  <idle>                              0.006      0.000      0.846 
    1984.572183 [0001]  kubelet[1863/1862]                 67.128      0.003      0.004 
    1984.572384 [0001]  <idle>                              0.004      0.000      0.200 
    1984.572395 [0000]  <idle>                              0.006      0.000     44.572 
    1984.572404 [0000]  kubelet[1871/1862]                 77.131      0.005      0.009 
    1984.572413 [0001]  kubelet[1866/1862]                  1.051      0.003      0.029 
    1984.582237 [0001]  <idle>                              0.029      0.000      9.823 
    1984.582241 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1984.594457 [0000]  <idle>                              0.009      0.000     22.052 
    1984.594464 [0000]  kubelet[1871/1862]                 22.052      0.003      0.007 
    1984.595298 [0001]  <idle>                              0.004      0.000     13.056 
    1984.595302 [0001]  kubelet[1863/1862]                 13.056      0.003      0.004 
    1984.595516 [0000]  <idle>                              0.007      0.000      1.051 
    1984.595528 [0001]  <idle>                              0.004      0.000      0.226 
    1984.595534 [0001]  kubelet[1866/1862]                 23.114      0.004      0.006 
    1984.595569 [0000]  kubelet[1871/1862]                  1.051      0.003      0.053 
    1984.600692 [0002]  <idle>                              0.010      0.000    271.773 
    1984.600693 [0001]  <idle>                              0.006      0.000      5.158 
    1984.600696 [0002]  kcompactd0[47]                    511.994      0.005      0.003 
