           time    cpu  task name                       wait time  sch delay   run time
                        [tid/pid]                          (msec)     (msec)     (msec)
    1934.621078 [0002]  containerd[1115/1006]             292.338      0.004      0.019 
    1934.621083 [0003]  containerd[1118/1006]               0.006      0.004      0.008 
    1934.621121 [0003]  <idle>                              0.008      0.000      0.037 
    1934.621125 [0003]  containerd[1044/1006]               0.072      0.003      0.004 
    1934.622330 [0001]  <idle>                              0.004      0.000     10.052 
    1934.622334 [0001]  kubelet[1863/1862]                 10.052      0.003      0.004 
    1934.627408 [0000]  <idle>                              0.016      0.000     15.052 
    1934.627414 [0000]  kubelet[1871/1862]                 15.052      0.003      0.005 
    1934.628141 [0001]  <idle>                              0.004      0.000      5.806 
    1934.628145 [0001]  kubelet[1863/1862]                  5.806      0.003      0.004 
    1934.628465 [0000]  <idle>                              0.005      0.000      1.051 
    1934.628476 [0002]  <idle>                              0.019      0.000      7.398 
    1934.628487 [0002]  kubelet[1868/1862]                 16.120      0.006      0.011 
    1934.628490 [0000]  kubelet[1871/1862]                  1.051      0.003      0.025 
    1934.638199 [0001]  <idle>                              0.004      0.000     10.053 
    1934.638203 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1934.657943 [0002]  <idle>                              0.011      0.000     29.455 
    1934.658024 [0002]  systemd-timesyn[618]                0.000      0.006      0.081 
    1934.658136 [0002]  systemd[1]                          0.000      0.008      0.112 
    1934.658230 [0002]  systemd-timesyn[618]                0.112      0.000      0.094 
    1934.660696 [0000]  <idle>                              0.025      0.000     32.205 
    1934.660700 [0000]  rcu_preempt[17]                   624.003      0.005      0.004 
    1934.668690 [0000]  <idle>                              0.004      0.000      7.990 
    1934.668695 [0000]  rcu_preempt[17]                     7.990      0.005      0.004 
    1934.680693 [0001]  <idle>                              0.004      0.000     42.490 
    1934.680711 [0001]  kworker/1:0-mm_[11058]            767.973      0.006      0.017 
    1934.680722 [0001]  kworker/1:1-eve[8804]            2047.994      0.005      0.011 
    1934.680728 [0001]  kworker/1:0-mm_[11058]              0.011      0.010      0.005 
    1934.682514 [0002]  <idle>                              0.287      0.000     24.283 
    1934.682562 [0002]  gnome-shell[1240]                 100.098      0.005      0.048 
    1934.689553 [0002]  <idle>                              0.048      0.000      6.990 
    1934.689566 [0002]  kubelet[1868/1862]                 61.065      0.005      0.013 
    1934.690294 [0001]  <idle>                              0.034      0.000      9.565 
    1934.690299 [0001]  kubelet[1863/1862]                 52.091      0.004      0.005 
    1934.690618 [0002]  <idle>                              0.013      0.000      1.051 
    1934.690630 [0000]  <idle>                              0.004      0.000     21.935 
    1934.690638 [0000]  kubelet[1871/1862]                 62.140      0.005      0.007 
    1934.690661 [0002]  kubelet[1868/1862]                  1.051      0.005      0.042 
    1934.700352 [0001]  <idle>                              0.005      0.000     10.052 
    1934.700356 [0001]  kubelet[1863/1862]                 10.052      0.003      0.004 
    1934.722690 [0000]  <idle>                              0.007      0.000     32.052 
    1934.722697 [0000]  kubelet[1871/1862]                 32.052      0.003      0.006 
    1934.723013 [0001]  <idle>                              0.004      0.000     22.656 
    1934.723017 [0001]  kubelet[1863/1862]                 22.656      0.003      0.004 
    1934.723748 [0000]  <idle>                              0.006      0.000      1.051 
    1934.723759 [0002]  <idle>                              0.042      0.000     33.098 
    1934.723761 [0000]  kubelet[1871/1862]                  1.051      0.003      0.012 
    1934.723765 [0002]  kubelet[1868/1862]                 33.098      0.005      0.005 
    1934.727813 [0000]  <idle>                              0.012      0.000      4.051 
    1934.727819 [0000]  kubelet[1871/1862]                  4.051      0.003      0.005 
    1934.728871 [0000]  <idle>                              0.005      0.000      1.052 
    1934.728880 [0002]  <idle>                              0.005      0.000      5.115 
    1934.728886 [0002]  kubelet[1868/1862]                  5.115      0.004      0.006 
    1934.728902 [0000]  kubelet[1871/1862]                  1.052      0.003      0.031 
    1934.733070 [0001]  <idle>                              0.004      0.000     10.052 
    1934.733074 [0001]  kubelet[1863/1862]                 10.052      0.003      0.004 
    1934.782660 [0002]  <idle>                              0.006      0.000     53.773 
    1934.782695 [0002]  gnome-shell[1240]                 100.097      0.004      0.035 
    1934.789953 [0002]  <idle>                              0.035      0.000      7.257 
    1934.789965 [0002]  kubelet[1868/1862]                 61.066      0.005      0.012 
    1934.790709 [0001]  <idle>                              0.004      0.000     57.634 
    1934.790713 [0001]  kubelet[1863/1862]                 57.634      0.003      0.004 
    1934.791017 [0002]  <idle>                              0.012      0.000      1.051 
    1934.791029 [0000]  <idle>                              0.031      0.000     62.127 
    1934.791035 [0000]  kubelet[1871/1862]                 62.127      0.005      0.006 
    1934.791058 [0002]  kubelet[1868/1862]                  1.051      0.005      0.041 
    1934.800766 [0001]  <idle>                              0.004      0.000     10.053 
    1934.800770 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1934.819088 [0000]  <idle>                              0.006      0.000     28.053 
    1934.819095 [0000]  kubelet[1871/1862]                 28.053      0.003      0.006 
    1934.819954 [0001]  <idle>                              0.004      0.000     19.184 
    1934.819958 [0001]  kubelet[1863/1862]                 19.184      0.003      0.003 
    1934.820146 [0000]  <idle>                              0.006      0.000      1.051 
    1934.820157 [0002]  <idle>                              0.041      0.000     29.099 
    1934.820164 [0002]  kubelet[1868/1862]                 29.099      0.005      0.006 
    1934.821581 [0003]  <idle>                              0.004      0.000    200.455 
    1934.821591 [0003]  kubelet[1866/1862]                796.144      0.006      0.010 
    1934.821619 [0003]  <idle>                              0.010      0.000      0.028 
    1934.821622 [0000]  kubelet[1871/1862]                  1.051      0.003      1.476 
    1934.821639 [0002]  <idle>                              0.006      0.000      1.474 
    1934.821659 [0002]  kubelet[1868/1862]                  1.474      0.005      0.019 
    1934.821674 [0002]  containerd[1044/1006]             200.533      0.031      0.014 
    1934.821686 [0002]  <idle>                              0.034      0.000      0.012 
    1934.821698 [0002]  containerd[1115/1006]             200.608      0.006      0.012 
    1934.821715 [0000]  <idle>                              1.476      0.000      0.093 
    1934.821732 [0001]  <idle>                              0.003      0.000      1.774 
    1934.821743 [0002]  <idle>                              0.012      0.000      0.044 
    1934.821747 [0001]  containerd[1048/1006]             796.596      0.006      0.014 
    1934.821749 [0002]  containerd[1044/1006]               0.069      0.005      0.005 
    1934.821752 [0002]  <idle>                              0.005      0.000      0.003 
    1934.821761 [0000]  containerd[1125/1006]             796.362      0.007      0.046 
    1934.821800 [0002]  kubelet[1868/1862]                  0.093      0.005      0.048 
    1934.821837 [0002]  containerd[1115/1006]               0.102      0.037      0.036 
    1934.821842 [0002]  containerd[1044/1006]               0.088      0.019      0.005 
    1934.821856 [0002]  kubelet[1868/1862]                  0.042      0.031      0.013 
    1934.821885 [0000]  <idle>                              0.046      0.000      0.123 
    1934.821894 [0000]  containerd[1125/1006]               0.123      0.007      0.008 
    1934.821917 [0002]  <idle>                              0.103      0.000      0.060 
    1934.821926 [0002]  containerd[1044/1006]               0.074      0.005      0.009 
    1934.821931 [0002]  <idle>                              0.009      0.000      0.004 
    1934.821936 [0003]  containerd[1118/1006]             200.536      0.006      0.316 
    1934.821947 [0000]  <idle>                              0.008      0.000      0.053 
    1934.821954 [0003]  kubelet[1866/1862]                  0.344      0.294      0.018 
    1934.821954 [0000]  containerd[1125/1006]               0.053      0.003      0.007 
    1934.821965 [0000]  <idle>                              0.007      0.000      0.011 
    1934.821999 [0002]  kubelet[1868/1862]                  0.074      0.005      0.068 
    1934.822017 [0003]  <idle>                              0.334      0.000      0.063 
    1934.822038 [0003]  kubelet[1866/1862]                  0.063      0.008      0.021 
    1934.822046 [0002]  containerd[1115/1006]               0.162      0.060      0.046 
    1934.822050 [0003]  kubelet[1875/1862]                796.611      0.065      0.011 
    1934.822052 [0002]  containerd[1044/1006]               0.119      0.053      0.005 
    1934.822067 [0002]  kubelet[1868/1862]                  0.052      0.000      0.015 
    1934.822073 [0003]  kubelet[1866/1862]                  0.011      0.000      0.023 
    1934.822079 [0002]  containerd[1115/1006]               0.021      0.010      0.011 
    1934.822096 [0002]  kubelet[1868/1862]                  0.011      0.000      0.017 
    1934.822115 [0003]  <idle>                              0.055      0.000      0.042 
    1934.822122 [0003]  kubelet[1866/1862]                  0.042      0.004      0.006 
    1934.822126 [0002]  <idle>                              0.165      0.000      0.029 
    1934.822135 [0002]  containerd[1044/1006]               0.074      0.005      0.009 
    1934.822144 [0002]  <idle>                              0.009      0.000      0.008 
    1934.822149 [0000]  kubelet[1871/1862]                  0.343      0.005      0.183 
    1934.822167 [0000]  containerd[1125/1006]               0.194      0.128      0.018 
    1934.822176 [0003]  <idle>                              0.006      0.000      0.054 
    1934.822183 [0003]  kubelet[1866/1862]                  0.054      0.003      0.006 
    1934.822221 [0003]  <idle>                              0.006      0.000      0.038 
    1934.822235 [0001]  <idle>                              0.014      0.000      0.487 
    1934.822244 [0001]  containerd[1048/1006]               0.487      0.006      0.009 
    1934.822252 [0003]  containerd[1118/1006]               0.285      0.004      0.031 
    1934.822375 [0003]  <idle>                              0.031      0.000      0.122 
    1934.822382 [0003]  containerd[1118/1006]               0.122      0.006      0.006 
    1934.822420 [0002]  containerd[1115/1006]               0.064      0.004      0.276 
    1934.822437 [0003]  <idle>                              0.006      0.000      0.054 
    1934.822440 [0000]  <idle>                              0.201      0.000      0.272 
    1934.822443 [0003]  containerd[1118/1006]               0.054      0.003      0.006 
    1934.822449 [0003]  <idle>                              0.006      0.000      0.006 
    1934.822450 [0000]  containerd[1125/1006]               0.272      0.007      0.010 
    1934.822462 [0003]  kubelet[1866/1862]                  0.266      0.004      0.013 
    1934.822515 [0003]  <idle>                              0.013      0.000      0.052 
    1934.822524 [0000]  <idle>                              0.010      0.000      0.073 
    1934.822538 [0000]  kubelet[1871/1862]                  0.374      0.004      0.013 
    1934.822542 [0000]  <idle>                              0.013      0.000      0.004 
    1934.822545 [0003]  kubelet[1866/1862]                  0.052      0.005      0.030 
    1934.822570 [0003]  <idle>                              0.030      0.000      0.024 
    1934.822583 [0003]  containerd[1118/1006]               0.127      0.005      0.013 
    1934.822588 [0000]  containerd[1125/1006]               0.091      0.007      0.045 
    1934.822602 [0003]  <idle>                              0.013      0.000      0.018 
    1934.822611 [0003]  containerd[1118/1006]               0.018      0.005      0.008 
    1934.822615 [0000]  kubelet[1871/1862]                  0.050      0.037      0.026 
    1934.822688 [0002]  kubelet[1868/1862]                  0.323      0.270      0.268 
    1934.822703 [0002]  containerd[1044/1006]               0.553      0.487      0.014 
    1934.828666 [0000]  <idle>                              0.072      0.000      6.051 
    1934.828673 [0000]  kubelet[1871/1862]                  6.051      0.005      0.006 
    1934.829725 [0000]  <idle>                              0.006      0.000      1.052 
    1934.829739 [0002]  <idle>                              0.559      0.000      7.035 
    1934.829750 [0002]  kubelet[1868/1862]                  7.050      0.007      0.011 
    1934.829766 [0000]  kubelet[1871/1862]                  1.052      0.003      0.041 
    1934.830013 [0001]  <idle>                              0.009      0.000      7.769 
    1934.830020 [0001]  kubelet[1863/1862]                 10.054      0.004      0.006 
    1934.882796 [0002]  <idle>                              0.011      0.000     53.045 
    1934.882854 [0002]  gnome-shell[1240]                 100.100      0.006      0.058 
    1934.890815 [0002]  <idle>                              0.058      0.000      7.960 
    1934.890827 [0002]  kubelet[1868/1862]                 61.064      0.005      0.012 
    1934.891107 [0001]  <idle>                              0.006      0.000     61.087 
    1934.891112 [0001]  kubelet[1863/1862]                 61.087      0.004      0.004 
    1934.891878 [0002]  <idle>                              0.012      0.000      1.051 
    1934.891891 [0000]  <idle>                              0.041      0.000     62.124 
    1934.891898 [0000]  kubelet[1871/1862]                 62.124      0.005      0.006 
    1934.891924 [0002]  kubelet[1868/1862]                  1.051      0.005      0.045 
    1934.901165 [0001]  <idle>                              0.004      0.000     10.053 
    1934.901169 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1934.913949 [0001]  <idle>                              0.004      0.000     12.780 
    1934.913950 [0000]  <idle>                              0.006      0.000     22.052 
    1934.913953 [0001]  kubelet[1863/1862]                 12.780      0.003      0.003 
    1934.913961 [0002]  <idle>                              0.045      0.000     22.037 
    1934.913969 [0002]  kubelet[1868/1862]                 22.037      0.005      0.007 
    1934.914009 [0003]  <idle>                              0.008      0.000     91.398 
    1934.914017 [0003]  kubelet[1866/1862]                 91.463      0.004      0.007 
    1934.914034 [0003]  <idle>                              0.007      0.000      0.017 
    1934.914036 [0000]  kubelet[1871/1862]                 22.052      0.003      0.086 
    1934.914045 [0002]  <idle>                              0.007      0.000      0.076 
    1934.914058 [0002]  containerd[1044/1006]              91.341      0.004      0.013 
    1934.914075 [0002]  kubelet[1868/1862]                  0.089      0.013      0.016 
    1934.914083 [0000]  <idle>                              0.086      0.000      0.046 
    1934.914100 [0000]  containerd[1125/1006]              91.494      0.005      0.017 
    1934.914105 [0002]  <idle>                              0.029      0.000      0.029 
    1934.914116 [0001]  <idle>                              0.003      0.000      0.163 
    1934.914126 [0001]  containerd[1048/1006]              91.872      0.005      0.009 
    1934.914144 [0002]  containerd[1115/1006]              91.684      0.005      0.039 
    1934.914161 [0000]  <idle>                              0.017      0.000      0.061 
    1934.914171 [0000]  containerd[1125/1006]               0.061      0.007      0.009 
    1934.914178 [0000]  <idle>                              0.009      0.000      0.007 
    1934.914184 [0002]  kubelet[1868/1862]                  0.069      0.010      0.039 
    1934.914196 [0002]  containerd[1044/1006]               0.125      0.057      0.012 
    1934.914202 [0000]  containerd[1125/1006]               0.007      0.004      0.023 
    1934.914208 [0002]  kubelet[1868/1862]                  0.012      0.011      0.011 
    1934.914225 [0002]  <idle>                              0.103      0.000      0.016 
    1934.914236 [0002]  containerd[1115/1006]               0.080      0.005      0.011 
    1934.914270 [0003]  containerd[1118/1006]              91.423      0.004      0.236 
    1934.914271 [0002]  <idle>                              0.011      0.000      0.035 
    1934.914277 [0002]  containerd[1044/1006]               0.075      0.007      0.005 
    1934.914285 [0003]  kubelet[1866/1862]                  0.253      0.201      0.014 
    1934.914290 [0000]  <idle>                              0.023      0.000      0.087 
    1934.914299 [0000]  containerd[1125/1006]               0.087      0.005      0.008 
    1934.914309 [0003]  <idle>                              0.250      0.000      0.024 
    1934.914320 [0000]  <idle>                              0.008      0.000      0.020 
    1934.914334 [0000]  kubelet[1871/1862]                  0.283      0.004      0.014 
    1934.914335 [0002]  kubelet[1868/1862]                  0.069      0.018      0.057 
    1934.914345 [0002]  containerd[1115/1006]               0.099      0.068      0.010 
    1934.914354 [0002]  <idle>                              0.074      0.000      0.008 
    1934.914359 [0002]  containerd[1044/1006]               0.076      0.003      0.005 
    1934.914369 [0002]  kubelet[1868/1862]                  0.024      0.016      0.009 
    1934.914373 [0002]  <idle>                              0.014      0.000      0.003 
    1934.914378 [0000]  containerd[1125/1006]               0.035      0.010      0.043 
    1934.914390 [0002]  kubelet[1868/1862]                  0.003      0.000      0.017 
    1934.914403 [0002]  containerd[1115/1006]               0.044      0.013      0.013 
    1934.914432 [0002]  <idle>                              0.030      0.000      0.028 
    1934.914438 [0002]  containerd[1044/1006]               0.073      0.004      0.006 
    1934.914452 [0000]  <idle>                              0.057      0.000      0.073 
    1934.914463 [0000]  kubelet[1871/1862]                  0.117      0.006      0.011 
    1934.914473 [0000]  <idle>                              0.011      0.000      0.009 
    1934.914480 [0000]  kubelet[1871/1862]                  0.009      0.005      0.007 
    1934.914481 [0002]  <idle>                              0.006      0.000      0.043 
    1934.914487 [0003]  kubelet[1866/1862]                  0.024      0.007      0.178 
    1934.914504 [0003]  containerd[1118/1006]               0.216      0.134      0.017 
    1934.914550 [0000]  <idle>                              0.007      0.000      0.069 
    1934.914562 [0001]  <idle>                              0.009      0.000      0.435 
    1934.914569 [0001]  containerd[1048/1006]               0.435      0.005      0.007 
    1934.914576 [0000]  containerd[1125/1006]               0.172      0.004      0.026 
    1934.914687 [0000]  <idle>                              0.026      0.000      0.111 
    1934.914694 [0000]  containerd[1125/1006]               0.111      0.006      0.007 
    1934.914731 [0002]  containerd[1115/1006]               0.078      0.004      0.249 
    1934.914748 [0000]  <idle>                              0.007      0.000      0.054 
    1934.914751 [0003]  <idle>                              0.195      0.000      0.246 
    1934.914755 [0000]  containerd[1125/1006]               0.054      0.003      0.006 
    1934.914759 [0003]  containerd[1118/1006]               0.246      0.007      0.007 
    1934.914762 [0003]  <idle>                              0.007      0.000      0.003 
    1934.914773 [0003]  kubelet[1866/1862]                  0.274      0.006      0.011 
    1934.914827 [0003]  <idle>                              0.011      0.000      0.053 
    1934.914835 [0000]  <idle>                              0.006      0.000      0.080 
    1934.914848 [0000]  kubelet[1871/1862]                  0.354      0.004      0.013 
    1934.914850 [0003]  kubelet[1866/1862]                  0.053      0.004      0.023 
    1934.914865 [0000]  <idle>                              0.013      0.000      0.017 
    1934.914873 [0000]  kubelet[1871/1862]                  0.017      0.005      0.007 
    1934.914876 [0000]  <idle>                              0.007      0.000      0.003 
    1934.914887 [0000]  containerd[1125/1006]               0.121      0.004      0.010 
    1934.914890 [0000]  <idle>                              0.010      0.000      0.003 
    1934.914898 [0003]  containerd[1118/1006]               0.091      0.009      0.047 
    1934.914916 [0000]  kubelet[1871/1862]                  0.017      0.004      0.025 
    1934.914931 [0000]  containerd[1125/1006]               0.028      0.017      0.014 
    1934.914978 [0002]  kubelet[1868/1862]                  0.340      0.243      0.247 
    1934.914992 [0002]  containerd[1044/1006]               0.539      0.472      0.014 
    1934.924007 [0001]  <idle>                              0.007      0.000      9.438 
    1934.924013 [0001]  kubelet[1863/1862]                 10.053      0.003      0.005 
    1934.928970 [0000]  <idle>                              0.040      0.000     14.039 
    1934.928981 [0000]  kubelet[1871/1862]                 14.054      0.005      0.011 
    1934.929816 [0001]  <idle>                              0.005      0.000      5.802 
    1934.929820 [0001]  kubelet[1863/1862]                  5.802      0.004      0.004 
    1934.930033 [0000]  <idle>                              0.011      0.000      1.051 
    1934.930047 [0002]  <idle>                              0.510      0.000     15.054 
    1934.930057 [0002]  kubelet[1868/1862]                 15.068      0.008      0.010 
    1934.930074 [0000]  kubelet[1871/1862]                  1.051      0.004      0.041 
    1934.936702 [0003]  <idle>                              0.071      0.000     21.804 
    1934.936709 [0003]  kcompactd0[47]                    512.004      0.013      0.006 
    1934.936717 [0003]  kworker/3:1-mm_[13530]            939.998      0.015      0.008 
    1934.939873 [0001]  <idle>                              0.004      0.000     10.052 
    1934.939877 [0001]  kubelet[1863/1862]                 10.052      0.003      0.004 
    1934.982953 [0002]  <idle>                              0.010      0.000     52.895 
    1934.983014 [0002]  gnome-shell[1240]                 100.098      0.005      0.060 
    1934.991123 [0002]  <idle>                              0.060      0.000      8.108 
    1934.991135 [0002]  kubelet[1868/1862]                 61.065      0.005      0.012 
    1934.991972 [0001]  <idle>                              0.004      0.000     52.095 
    1934.991976 [0001]  kubelet[1863/1862]                 52.095      0.003      0.004 
    1934.992187 [0002]  <idle>                              0.012      0.000      1.051 
    1934.992199 [0000]  <idle>                              0.041      0.000     62.124 
    1934.992206 [0000]  kubelet[1871/1862]                 62.124      0.005      0.006 
    1934.992228 [0002]  kubelet[1868/1862]                  1.051      0.005      0.041 
    1935.000843 [0001]  <idle>                              0.004      0.000      8.867 
    1935.000877 [0001]  gmain[811/780]                   3999.993      0.004      0.033 
    1935.001008 [0000]  <idle>                              0.006      0.000      8.801 
    1935.001051 [0000]  gmain[907/859]                   3999.995      0.005      0.043 
    1935.002031 [0001]  <idle>                              0.033      0.000      1.154 
    1935.002038 [0001]  kubelet[1863/1862]                 10.055      0.005      0.006 
    1935.004702 [0000]  <idle>                              0.043      0.000      3.651 
    1935.004722 [0000]  kworker/0:1-eve[10]              1091.766      0.013      0.020 
    1935.004729 [0000]  rcu_preempt[17]                   336.027      0.023      0.006 
    1935.012688 [0000]  <idle>                              0.026      0.000      7.959 
    1935.012693 [0000]  rcu_preempt[17]                     7.959      0.004      0.004 
    1935.029259 [0000]  <idle>                              0.004      0.000     16.565 
    1935.029270 [0000]  kubelet[1871/1862]                 37.052      0.004      0.011 
    1935.030125 [0001]  <idle>                              0.006      0.000     28.086 
    1935.030129 [0001]  kubelet[1863/1862]                 28.086      0.004      0.004 
    1935.030322 [0000]  <idle>                              0.011      0.000      1.051 
    1935.030333 [0002]  <idle>                              0.041      0.000     38.104 
    1935.030340 [0002]  kubelet[1868/1862]                 38.104      0.005      0.006 
    1935.030360 [0000]  kubelet[1871/1862]                  1.051      0.004      0.038 
    1935.040183 [0001]  <idle>                              0.004      0.000     10.053 
    1935.040187 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1935.083110 [0002]  <idle>                              0.006      0.000     52.770 
    1935.083149 [0002]  gnome-shell[1240]                 100.096      0.004      0.038 
    1935.091406 [0002]  <idle>                              0.038      0.000      8.257 
    1935.091418 [0002]  kubelet[1868/1862]                 61.066      0.005      0.011 
    1935.092277 [0001]  <idle>                              0.004      0.000     52.090 
    1935.092281 [0001]  kubelet[1863/1862]                 52.090      0.004      0.004 
    1935.092469 [0002]  <idle>                              0.011      0.000      1.051 
    1935.092480 [0000]  <idle>                              0.038      0.000     62.120 
    1935.092488 [0000]  kubelet[1871/1862]                 62.120      0.005      0.007 
    1935.092503 [0002]  kubelet[1868/1862]                  1.051      0.005      0.033 
    1935.102334 [0001]  <idle>                              0.004      0.000     10.053 
    1935.102339 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1935.129541 [0000]  <idle>                              0.007      0.000     37.052 
    1935.129547 [0000]  kubelet[1871/1862]                 37.052      0.003      0.006 
    1935.130409 [0001]  <idle>                              0.004      0.000     28.069 
    1935.130413 [0001]  kubelet[1863/1862]                 28.069      0.003      0.004 
    1935.130599 [0000]  <idle>                              0.006      0.000      1.051 
    1935.130609 [0002]  <idle>                              0.033      0.000     38.106 
    1935.130616 [0002]  kubelet[1868/1862]                 38.106      0.005      0.006 
    1935.130626 [0000]  kubelet[1871/1862]                  1.051      0.003      0.026 
    1935.140466 [0001]  <idle>                              0.004      0.000     10.053 
    1935.140470 [0001]  kubelet[1863/1862]                 10.053      0.003      0.003 
    1935.183246 [0002]  <idle>                              0.006      0.000     52.630 
    1935.183280 [0002]  gnome-shell[1240]                 100.097      0.004      0.033 
    1935.191682 [0002]  <idle>                              0.033      0.000      8.401 
    1935.191693 [0002]  kubelet[1868/1862]                 61.066      0.005      0.011 
    1935.192551 [0001]  <idle>                              0.003      0.000     52.081 
    1935.192556 [0001]  kubelet[1863/1862]                 52.081      0.003      0.004 
    1935.192745 [0002]  <idle>                              0.011      0.000      1.052 
    1935.192755 [0000]  <idle>                              0.026      0.000     62.129 
    1935.192762 [0000]  kubelet[1871/1862]                 62.129      0.004      0.006 
    1935.192781 [0002]  kubelet[1868/1862]                  1.052      0.005      0.036 
    1935.202609 [0001]  <idle>                              0.004      0.000     10.053 
    1935.202613 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1935.222815 [0000]  <idle>                              0.006      0.000     30.052 
    1935.222821 [0000]  kubelet[1871/1862]                 30.052      0.003      0.006 
    1935.223013 [0001]  <idle>                              0.004      0.000     20.400 
    1935.223017 [0001]  kubelet[1863/1862]                 20.400      0.003      0.004 
    1935.223873 [0000]  <idle>                              0.006      0.000      1.051 
    1935.223883 [0002]  <idle>                              0.036      0.000     31.101 
    1935.223886 [0000]  kubelet[1871/1862]                  1.051      0.003      0.013 
    1935.223888 [0002]  kubelet[1868/1862]                 31.101      0.005      0.005 
    1935.229938 [0000]  <idle>                              0.013      0.000      6.052 
    1935.229944 [0000]  kubelet[1871/1862]                  6.052      0.003      0.005 
    1935.230996 [0000]  <idle>                              0.005      0.000      1.051 
    1935.231005 [0002]  <idle>                              0.005      0.000      7.116 
    1935.231011 [0002]  kubelet[1868/1862]                  7.116      0.004      0.006 
    1935.231024 [0000]  kubelet[1871/1862]                  1.051      0.003      0.028 
    1935.233070 [0001]  <idle>                              0.004      0.000     10.052 
    1935.233074 [0001]  kubelet[1863/1862]                 10.052      0.003      0.003 
    1935.272065 [0002]  <idle>                              0.006      0.000     41.053 
    1935.272071 [0002]  kubelet[1868/1862]                 41.053      0.003      0.006 
    1935.272982 [0001]  <idle>                              0.003      0.000     39.908 
    1935.272986 [0001]  kubelet[1863/1862]                 39.908      0.003      0.003 
    1935.273123 [0002]  <idle>                              0.006      0.000      1.052 
    1935.273134 [0000]  <idle>                              0.028      0.000     42.110 
    1935.273141 [0000]  kubelet[1871/1862]                 42.110      0.004      0.006 
    1935.273455 [0000]  <idle>                              0.006      0.000      0.314 
    1935.273462 [0000]  kubelet[1871/1862]                  0.314      0.004      0.007 
    1935.273552 [0000]  <idle>                              0.007      0.000      0.089 
    1935.273559 [0000]  kubelet[1871/1862]                  0.089      0.004      0.007 
    1935.273915 [0002]  kubelet[1868/1862]                  1.052      0.003      0.791 
    1935.276701 [0002]  <idle>                              0.791      0.000      2.786 
    1935.276703 [0000]  <idle>                              0.007      0.000      3.143 
    1935.276709 [0000]  rcu_preempt[17]                   264.009      0.004      0.005 
    1935.276720 [0002]  kworker/2:1-eve[8022]             659.766      0.011      0.018 
    1935.283039 [0001]  <idle>                              0.003      0.000     10.053 
    1935.283044 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1935.283377 [0002]  <idle>                              0.018      0.000      6.656 
    1935.283430 [0002]  gnome-shell[1240]                 100.096      0.003      0.053 
    1935.284692 [0000]  <idle>                              0.005      0.000      7.982 
    1935.284696 [0000]  rcu_preempt[17]                     7.982      0.006      0.004 
    1935.292612 [0000]  <idle>                              0.004      0.000      7.915 
    1935.292619 [0000]  kubelet[1871/1862]                 19.052      0.003      0.007 
    1935.292831 [0001]  <idle>                              0.004      0.000      9.787 
    1935.292835 [0001]  kubelet[1863/1862]                  9.787      0.003      0.004 
    1935.293670 [0000]  <idle>                              0.007      0.000      1.051 
    1935.293682 [0002]  <idle>                              0.053      0.000     10.251 
    1935.293695 [0002]  kubelet[1868/1862]                 19.766      0.006      0.012 
    1935.293704 [0000]  kubelet[1871/1862]                  1.051      0.003      0.034 
    1935.302888 [0001]  <idle>                              0.004      0.000     10.053 
    1935.302893 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1935.320692 [0003]  <idle>                              0.015      0.000    383.974 
    1935.320698 [0001]  <idle>                              0.004      0.000     17.805 
    1935.320706 [0001]  kworker/u10:3-f[86]              5119.967      0.011      0.008 
    1935.320795 [0003]  kworker/u12:4-e[2061]            2559.982      0.005      0.102 
    1935.320991 [0001]  kworker/u10:1-e[59]              5119.982      0.004      0.285 
    1935.321001 [0001]  kworker/1:2H-kb[223]                0.000      0.006      0.010 
    1935.321024 [0001]  kworker/1:0-mm_[11058]            640.273      0.309      0.022 
    1935.321032 [0001]  kworker/u10:3-f[86]                 0.318      0.000      0.007 
    1935.321037 [0001]  kworker/u10:1-e[59]                 0.040      0.000      0.005 
    1935.321751 [0001]  <idle>                              0.338      0.000      0.714 
    1935.321771 [0001]  flanneld[2170/2158]              4784.467      0.009      0.019 
    1935.321945 [0003]  <idle>                              0.102      0.000      1.150 
    1935.322950 [0003]  kworker/u12:4-e[2061]               1.150      0.006      1.004 
    1935.322959 [0003]  <idle>                              1.004      0.000      0.008 
    1935.323963 [0003]  kworker/u12:4-e[2061]               0.008      0.003      1.004 
    1935.323972 [0003]  <idle>                              1.004      0.000      0.009 
    1935.324977 [0003]  kworker/u12:4-e[2061]               0.009      0.003      1.004 
    1935.325014 [0000]  <idle>                              0.034      0.000     31.309 
    1935.325039 [0000]  flanneld[2305/2158]              4795.777      0.009      0.025 
    1935.325099 [0000]  <idle>                              0.025      0.000      0.059 
    1935.325109 [0000]  flanneld[2305/2158]                 0.059      0.006      0.010 
    1935.325196 [0000]  <idle>                              0.010      0.000      0.087 
    1935.325198 [0003]  flanneld[2172/2158]              4795.763      0.289      0.221 
